user_id,stage,event_date
U102341,Complete Onboarding,2025-02-09
U102341,Create First Workflow,2025-02-09
U102341,Invite Teammate,2025-02-07
U102341,Start Trial,2025-02-11
U101267,Visit Landing Page,2025-02-06
U101267,Sign Up,2025-02-05
U101267,Verify Email,2025-02-08
U101267,Complete Onboarding,2025-02-07
U101267,Create First Workflow,2025-02-05
U101267,Invite Teammate,2025-02-09
U101267,Start Trial,2025-02-11
U102725,Visit Landing Page,2025-02-05
U102725,Sign Up,2025-02-07
U102725,Verify Email,2025-02-07
U102725,Complete Onboarding,2025-02-07
U102725,Create First Workflow,2025-02-06
U100084,Visit Landing Page,2025-02-06
U100084,Sign Up,2025-02-06
U100084,Verify Email,2025-02-08
U100084,Complete Onboarding,2025-02-09
U100084,Create First Workflow,2025-02-07
U100084,Invite Teammate,2025-02-05
U100084,Start Trial,2025-02-06
U100084,Subscribe,2025-02-07
U101164,Visit Landing Page,2025-02-06
U101164,Sign Up,2025-02-07
U105004,Visit Landing Page,2025-02-06
U105004,Sign Up,2025-02-05
U102709,Visit Landing Page,2025-02-06
U102709,Sign Up,2025-02-06
U104997,Visit Landing Page,2025-02-05
U104997,Sign Up,2025-02-07
U104997,Verify Email,2025-02-05
U104997,Complete Onboarding,2025-02-08
U104997,Create First Workflow,2025-02-09
U104997,Invite Teammate,2025-02-06
U104997,Start Trial,2025-02-11
U104997,Subscribe,2025-02-06
U101762,Visit Landing Page,2025-02-05
U101762,Sign Up,2025-02-06
U101762,Verify Email,2025-02-05
U106245,Visit Landing Page,2025-02-06
U106245,Sign Up,2025-02-07
U106245,Verify Email,2025-02-06
U107934,Visit Landing Page,2025-02-05
U107934,Sign Up,2025-02-06
U107934,Verify Email,2025-02-08
U107934,Complete Onboarding,2025-02-08
U105203,Visit Landing Page,2025-02-06
U105203,Sign Up,2025-02-07
U105203,Verify Email,2025-02-08
U105203,Complete Onboarding,2025-02-06
U105205,Visit Landing Page,2025-02-06
U105205,Sign Up,2025-02-06
U105205,Verify Email,2025-02-07
U105205,Complete Onboarding,2025-02-06
U101781,Visit Landing Page,2025-02-06
U101781,Sign Up,2025-02-05
U101590,Visit Landing Page,2025-02-05
U101590,Sign Up,2025-02-05
U101590,Verify Email,2025-02-05
U101100,Visit Landing Page,2025-02-06
U101100,Sign Up,2025-02-05
U101100,Verify Email,2025-02-06
U107524,Visit Landing Page,2025-02-06
U107524,Sign Up,2025-02-07
U105061,Visit Landing Page,2025-02-05
U105061,Sign Up,2025-02-06
U105061,Verify Email,2025-02-08
U105061,Complete Onboarding,2025-02-07
U105507,Visit Landing Page,2025-02-06
U105507,Sign Up,2025-02-05
U105507,Verify Email,2025-02-08
U105507,Complete Onboarding,2025-02-06
U105507,Create First Workflow,2025-02-07
U105507,Invite Teammate,2025-02-05
U106811,Visit Landing Page,2025-02-06
U106811,Sign Up,2025-02-07
U106811,Verify Email,2025-02-05
U104376,Visit Landing Page,2025-02-06
U104376,Sign Up,2025-02-05
U101845,Visit Landing Page,2025-02-06
U101845,Sign Up,2025-02-07
U101845,Verify Email,2025-02-05
U107035,Visit Landing Page,2025-02-06
U107035,Sign Up,2025-02-06
U107035,Verify Email,2025-02-08
U107035,Complete Onboarding,2025-02-09
U100131,Visit Landing Page,2025-02-06
U100131,Sign Up,2025-02-05
U100131,Verify Email,2025-02-05
U107941,Visit Landing Page,2025-02-06
U107941,Sign Up,2025-02-05
U107941,Verify Email,2025-02-07
U103735,Visit Landing Page,2025-02-06
U103735,Sign Up,2025-02-06
U103735,Verify Email,2025-02-06
U103735,Complete Onboarding,2025-02-08
U103735,Create First Workflow,2025-02-10
U103735,Invite Teammate,2025-02-07
U103735,Start Trial,2025-02-09
U103100,Visit Landing Page,2025-02-05
U103100,Sign Up,2025-02-06
U108246,Visit Landing Page,2025-02-05
U108246,Sign Up,2025-02-06
U108246,Verify Email,2025-02-08
U104709,Visit Landing Page,2025-02-06
U104709,Sign Up,2025-02-05
U104709,Verify Email,2025-02-07
U104709,Complete Onboarding,2025-02-08
U108402,Visit Landing Page,2025-02-05
U108402,Sign Up,2025-02-07
U108402,Verify Email,2025-02-07
U108402,Complete Onboarding,2025-02-07
U107367,Visit Landing Page,2025-02-06
U107367,Sign Up,2025-02-07
U107367,Verify Email,2025-02-06
U107367,Complete Onboarding,2025-02-06
U107367,Create First Workflow,2025-02-05
U107367,Invite Teammate,2025-02-06
U107367,Start Trial,2025-02-05
U107367,Subscribe,2025-02-09
U102186,Visit Landing Page,2025-02-06
U102186,Sign Up,2025-02-06
U106926,Visit Landing Page,2025-02-06
U106926,Sign Up,2025-02-06
U106926,Verify Email,2025-02-05
U106926,Complete Onboarding,2025-02-06
U106926,Create First Workflow,2025-02-10
U105926,Visit Landing Page,2025-02-06
U105926,Sign Up,2025-02-05
U105926,Verify Email,2025-02-06
U105926,Complete Onboarding,2025-02-08
U108041,Visit Landing Page,2025-02-05
U108041,Sign Up,2025-02-06
U108041,Verify Email,2025-02-05
U108041,Complete Onboarding,2025-02-06
U108041,Create First Workflow,2025-02-06
U108041,Invite Teammate,2025-02-08
U107209,Visit Landing Page,2025-02-07
U107209,Sign Up,2025-02-06
U107209,Verify Email,2025-02-08
U107209,Complete Onboarding,2025-02-09
U107209,Create First Workflow,2025-02-10
U107209,Invite Teammate,2025-02-09
U107209,Start Trial,2025-02-06
U107316,Visit Landing Page,2025-02-06
U107316,Sign Up,2025-02-06
U107316,Verify Email,2025-02-09
U105175,Visit Landing Page,2025-02-07
U105175,Sign Up,2025-02-08
U105175,Verify Email,2025-02-09
U105175,Complete Onboarding,2025-02-07
U105175,Create First Workflow,2025-02-10
U105175,Invite Teammate,2025-02-08
U106968,Visit Landing Page,2025-02-07
U106968,Sign Up,2025-02-07
U100516,Visit Landing Page,2025-02-06
U100516,Sign Up,2025-02-07
U100516,Verify Email,2025-02-06
U100516,Complete Onboarding,2025-02-08
U102743,Visit Landing Page,2025-02-06
U102743,Sign Up,2025-02-07
U102743,Verify Email,2025-02-08
U102743,Complete Onboarding,2025-02-10
U102743,Create First Workflow,2025-02-09
U106030,Visit Landing Page,2025-02-07
U106030,Sign Up,2025-02-06
U106030,Verify Email,2025-02-08
U106030,Complete Onboarding,2025-02-06
U105501,Visit Landing Page,2025-02-06
U105501,Sign Up,2025-02-07
U105501,Verify Email,2025-02-08
U105501,Complete Onboarding,2025-02-09
U103142,Visit Landing Page,2025-02-06
U103142,Sign Up,2025-02-08
U103142,Verify Email,2025-02-06
U103142,Complete Onboarding,2025-02-06
U103142,Create First Workflow,2025-02-08
U103142,Invite Teammate,2025-02-07
U103142,Start Trial,2025-02-10
U103142,Subscribe,2025-02-14
U105564,Visit Landing Page,2025-02-06
U105564,Sign Up,2025-02-06
U105564,Verify Email,2025-02-09
U104012,Visit Landing Page,2025-02-07
U104012,Sign Up,2025-02-06
U104012,Verify Email,2025-02-06
U104012,Complete Onboarding,2025-02-10
U101225,Visit Landing Page,2025-02-06
U101225,Sign Up,2025-02-07
U105202,Visit Landing Page,2025-02-06
U105202,Sign Up,2025-02-07
U105202,Verify Email,2025-02-08
U103184,Visit Landing Page,2025-02-06
U103184,Sign Up,2025-02-07
U100352,Visit Landing Page,2025-02-07
U100352,Sign Up,2025-02-06
U100352,Verify Email,2025-02-06
U100352,Complete Onboarding,2025-02-09
U100352,Create First Workflow,2025-02-07
U100352,Invite Teammate,2025-02-09
U107672,Visit Landing Page,2025-02-07
U107672,Sign Up,2025-02-06
U107672,Verify Email,2025-02-07
U107672,Complete Onboarding,2025-02-06
U107672,Create First Workflow,2025-02-11
U106385,Visit Landing Page,2025-02-07
U106385,Sign Up,2025-02-08
U106385,Verify Email,2025-02-08
U106385,Complete Onboarding,2025-02-08
U101185,Visit Landing Page,2025-02-07
U101185,Sign Up,2025-02-07
U101185,Verify Email,2025-02-06
U101185,Complete Onboarding,2025-02-08
U101185,Create First Workflow,2025-02-10
U108088,Visit Landing Page,2025-02-07
U108088,Sign Up,2025-02-07
U108088,Verify Email,2025-02-08
U100454,Visit Landing Page,2025-02-06
U100454,Sign Up,2025-02-08
U100454,Verify Email,2025-02-07
U100454,Complete Onboarding,2025-02-09
U100454,Create First Workflow,2025-02-11
U101526,Visit Landing Page,2025-02-06
U101526,Sign Up,2025-02-07
U101526,Verify Email,2025-02-09
U103682,Visit Landing Page,2025-02-07
U103682,Sign Up,2025-02-06
U103682,Verify Email,2025-02-06
U103682,Complete Onboarding,2025-02-09
U103682,Create First Workflow,2025-02-08
U103682,Invite Teammate,2025-02-07
U100808,Visit Landing Page,2025-02-06
U100808,Sign Up,2025-02-08
U100808,Verify Email,2025-02-09
U108361,Visit Landing Page,2025-02-06
U108361,Sign Up,2025-02-07
U108361,Verify Email,2025-02-08
U108482,Visit Landing Page,2025-02-07
U108482,Sign Up,2025-02-07
U108482,Verify Email,2025-02-06
U108482,Complete Onboarding,2025-02-10
U100272,Visit Landing Page,2025-02-07
U100272,Sign Up,2025-02-08
U100272,Verify Email,2025-02-06
U100272,Complete Onboarding,2025-02-07
U100272,Create First Workflow,2025-02-09
U102548,Visit Landing Page,2025-02-07
U102548,Sign Up,2025-02-07
U102548,Verify Email,2025-02-06
U102548,Complete Onboarding,2025-02-09
U102548,Create First Workflow,2025-02-10
U102548,Invite Teammate,2025-02-10
U102548,Start Trial,2025-02-12
U102548,Subscribe,2025-02-09
U105824,Visit Landing Page,2025-02-07
U105824,Sign Up,2025-02-07
U105824,Verify Email,2025-02-08
U104199,Visit Landing Page,2025-02-07
U104199,Sign Up,2025-02-07
U104199,Verify Email,2025-02-09
U104199,Complete Onboarding,2025-02-08
U104199,Create First Workflow,2025-02-07
U105081,Visit Landing Page,2025-02-06
U105081,Sign Up,2025-02-06
U105081,Verify Email,2025-02-07
U105081,Complete Onboarding,2025-02-07
U105081,Create First Workflow,2025-02-10
U105081,Invite Teammate,2025-02-10
U102317,Visit Landing Page,2025-02-06
U102317,Sign Up,2025-02-06
U102317,Verify Email,2025-02-08
U102317,Complete Onboarding,2025-02-08
U102317,Create First Workflow,2025-02-08
U102317,Invite Teammate,2025-02-12
U107530,Visit Landing Page,2025-02-06
U107530,Sign Up,2025-02-06
U107530,Verify Email,2025-02-09
U107530,Complete Onboarding,2025-02-09
U107530,Create First Workflow,2025-02-07
U104074,Visit Landing Page,2025-02-06
U104074,Sign Up,2025-02-08
U104074,Verify Email,2025-02-06
U104074,Complete Onboarding,2025-02-08
U104074,Create First Workflow,2025-02-10
U105454,Visit Landing Page,2025-02-06
U105454,Sign Up,2025-02-08
U105454,Verify Email,2025-02-08
U105454,Complete Onboarding,2025-02-08
U103518,Visit Landing Page,2025-02-07
U103518,Sign Up,2025-02-08
U105683,Visit Landing Page,2025-02-06
U105683,Sign Up,2025-02-06
U105683,Verify Email,2025-02-09
U108385,Visit Landing Page,2025-02-07
U108385,Sign Up,2025-02-07
U108385,Verify Email,2025-02-09
U108385,Complete Onboarding,2025-02-10
U108385,Create First Workflow,2025-02-06
U108385,Invite Teammate,2025-02-07
U108385,Start Trial,2025-02-11
U108385,Subscribe,2025-02-14
U105111,Visit Landing Page,2025-02-06
U105111,Sign Up,2025-02-07
U105111,Verify Email,2025-02-06
U105111,Complete Onboarding,2025-02-07
U105111,Create First Workflow,2025-02-10
U105111,Invite Teammate,2025-02-06
U108440,Visit Landing Page,2025-02-06
U108440,Sign Up,2025-02-06
U108440,Verify Email,2025-02-08
U105132,Visit Landing Page,2025-02-06
U105132,Sign Up,2025-02-07
U105132,Verify Email,2025-02-07
U104465,Visit Landing Page,2025-02-07
U104465,Sign Up,2025-02-06
U104465,Verify Email,2025-02-09
U104236,Visit Landing Page,2025-02-07
U104236,Sign Up,2025-02-07
U104236,Verify Email,2025-02-06
U101975,Visit Landing Page,2025-02-06
U101975,Sign Up,2025-02-08
U101975,Verify Email,2025-02-07
U106536,Visit Landing Page,2025-02-06
U106536,Sign Up,2025-02-07
U106536,Verify Email,2025-02-06
U105632,Visit Landing Page,2025-02-08
U105632,Sign Up,2025-02-08
U104827,Visit Landing Page,2025-02-08
U104827,Sign Up,2025-02-08
U104827,Verify Email,2025-02-08
U104827,Complete Onboarding,2025-02-10
U100115,Visit Landing Page,2025-02-07
U100115,Sign Up,2025-02-08
U105517,Visit Landing Page,2025-02-07
U105517,Sign Up,2025-02-07
U101544,Visit Landing Page,2025-02-08
U101544,Sign Up,2025-02-09
U101544,Verify Email,2025-02-07
U101544,Complete Onboarding,2025-02-10
U101544,Create First Workflow,2025-02-12
U100196,Visit Landing Page,2025-02-07
U100196,Sign Up,2025-02-08
U101124,Visit Landing Page,2025-02-07
U101124,Sign Up,2025-02-08
U101124,Verify Email,2025-02-08
U101124,Complete Onboarding,2025-02-07
U103644,Visit Landing Page,2025-02-08
U103644,Sign Up,2025-02-09
U108102,Visit Landing Page,2025-02-08
U108102,Sign Up,2025-02-09
U108102,Verify Email,2025-02-07
U108102,Complete Onboarding,2025-02-07
U108102,Create First Workflow,2025-02-08
U100851,Visit Landing Page,2025-02-07
U100851,Sign Up,2025-02-08
U100851,Verify Email,2025-02-08
U101016,Visit Landing Page,2025-02-07
U101016,Sign Up,2025-02-09
U101016,Verify Email,2025-02-10
U101016,Complete Onboarding,2025-02-07
U101016,Create First Workflow,2025-02-11
U100943,Visit Landing Page,2025-02-08
U100943,Sign Up,2025-02-07
U100943,Verify Email,2025-02-09
U100943,Complete Onboarding,2025-02-07
U100943,Create First Workflow,2025-02-07
U100943,Invite Teammate,2025-02-09
U106242,Visit Landing Page,2025-02-08
U106242,Sign Up,2025-02-08
U107471,Visit Landing Page,2025-02-07
U107471,Sign Up,2025-02-08
U107471,Verify Email,2025-02-10
U107471,Complete Onboarding,2025-02-09
U102113,Visit Landing Page,2025-02-08
U102113,Sign Up,2025-02-09
U102113,Verify Email,2025-02-07
U102113,Complete Onboarding,2025-02-10
U102113,Create First Workflow,2025-02-09
U102113,Invite Teammate,2025-02-09
U104228,Visit Landing Page,2025-02-08
U104228,Sign Up,2025-02-07
U104228,Verify Email,2025-02-07
U104228,Complete Onboarding,2025-02-11
U104228,Create First Workflow,2025-02-10
U104639,Visit Landing Page,2025-02-07
U104639,Sign Up,2025-02-08
U106513,Visit Landing Page,2025-02-08
U106513,Sign Up,2025-02-08
U106513,Verify Email,2025-02-07
U106513,Complete Onboarding,2025-02-08
U106513,Create First Workflow,2025-02-10
U106513,Invite Teammate,2025-02-07
U106513,Start Trial,2025-02-12
U101598,Visit Landing Page,2025-02-08
U101598,Sign Up,2025-02-09
U101598,Verify Email,2025-02-08
U101598,Complete Onboarding,2025-02-11
U101598,Create First Workflow,2025-02-09
U101598,Invite Teammate,2025-02-13
U104090,Visit Landing Page,2025-02-08
U104090,Sign Up,2025-02-09
U104090,Verify Email,2025-02-09
U104090,Complete Onboarding,2025-02-09
U104090,Create First Workflow,2025-02-10
U104090,Invite Teammate,2025-02-11
U104090,Start Trial,2025-02-10
U105554,Visit Landing Page,2025-02-08
U105554,Sign Up,2025-02-09
U105554,Verify Email,2025-02-08
U101239,Visit Landing Page,2025-02-07
U101239,Sign Up,2025-02-08
U101239,Verify Email,2025-02-09
U104903,Visit Landing Page,2025-02-08
U104903,Sign Up,2025-02-07
U106962,Visit Landing Page,2025-02-08
U106962,Sign Up,2025-02-07
U106962,Verify Email,2025-02-10
U106962,Complete Onboarding,2025-02-11
U106962,Create First Workflow,2025-02-08
U103945,Visit Landing Page,2025-02-07
U103945,Sign Up,2025-02-07
U103945,Verify Email,2025-02-07
U103945,Complete Onboarding,2025-02-07
U101912,Visit Landing Page,2025-02-07
U101912,Sign Up,2025-02-07
U101912,Verify Email,2025-02-10
U101912,Complete Onboarding,2025-02-10
U100587,Visit Landing Page,2025-02-07
U100587,Sign Up,2025-02-08
U100587,Verify Email,2025-02-08
U100587,Complete Onboarding,2025-02-10
U100587,Create First Workflow,2025-02-08
U107793,Visit Landing Page,2025-02-07
U107793,Sign Up,2025-02-09
U107793,Verify Email,2025-02-09
U105878,Visit Landing Page,2025-02-07
U105878,Sign Up,2025-02-07
U105878,Verify Email,2025-02-07
U105878,Complete Onboarding,2025-02-11
U105878,Create First Workflow,2025-02-10
U105878,Invite Teammate,2025-02-10
U105878,Start Trial,2025-02-11
U105878,Subscribe,2025-02-07
U105279,Visit Landing Page,2025-02-08
U105279,Sign Up,2025-02-07
U105279,Verify Email,2025-02-10
U105279,Complete Onboarding,2025-02-09
U105279,Create First Workflow,2025-02-08
U105279,Invite Teammate,2025-02-10
U105279,Start Trial,2025-02-08
U105279,Subscribe,2025-02-12
U101896,Visit Landing Page,2025-02-07
U101896,Sign Up,2025-02-08
U103804,Visit Landing Page,2025-02-08
U103804,Sign Up,2025-02-07
U101944,Visit Landing Page,2025-02-07
U101944,Sign Up,2025-02-09
U101944,Verify Email,2025-02-10
U101944,Complete Onboarding,2025-02-10
U101944,Create First Workflow,2025-02-08
U101944,Invite Teammate,2025-02-07
U101944,Start Trial,2025-02-13
U106584,Visit Landing Page,2025-02-07
U106584,Sign Up,2025-02-07
U106584,Verify Email,2025-02-08
U106584,Complete Onboarding,2025-02-08
U106584,Create First Workflow,2025-02-07
U106584,Invite Teammate,2025-02-07
U105457,Visit Landing Page,2025-02-08
U105457,Sign Up,2025-02-09
U105457,Verify Email,2025-02-08
U105457,Complete Onboarding,2025-02-07
U105457,Create First Workflow,2025-02-07
U101184,Visit Landing Page,2025-02-08
U101184,Sign Up,2025-02-09
U101184,Verify Email,2025-02-10
U101184,Complete Onboarding,2025-02-08
U101184,Create First Workflow,2025-02-09
U100553,Visit Landing Page,2025-02-09
U100553,Sign Up,2025-02-08
U100553,Verify Email,2025-02-11
U100553,Complete Onboarding,2025-02-09
U100553,Create First Workflow,2025-02-11
U100553,Invite Teammate,2025-02-09
U103068,Visit Landing Page,2025-02-09
U103068,Sign Up,2025-02-08
U103068,Verify Email,2025-02-11
U103068,Complete Onboarding,2025-02-12
U107468,Visit Landing Page,2025-02-08
U107468,Sign Up,2025-02-08
U107468,Verify Email,2025-02-09
U107468,Complete Onboarding,2025-02-11
U105237,Visit Landing Page,2025-02-09
U105237,Sign Up,2025-02-08
U105237,Verify Email,2025-02-10
U105237,Complete Onboarding,2025-02-11
U105237,Create First Workflow,2025-02-12
U105237,Invite Teammate,2025-02-11
U104422,Visit Landing Page,2025-02-09
U104422,Sign Up,2025-02-10
U104422,Verify Email,2025-02-11
U107868,Visit Landing Page,2025-02-08
U107868,Sign Up,2025-02-08
U107868,Verify Email,2025-02-08
U107868,Complete Onboarding,2025-02-10
U107868,Create First Workflow,2025-02-08
U107868,Invite Teammate,2025-02-11
U107868,Start Trial,2025-02-15
U107868,Subscribe,2025-02-08
U106326,Visit Landing Page,2025-02-08
U106326,Sign Up,2025-02-09
U106326,Verify Email,2025-02-09
U106326,Complete Onboarding,2025-02-12
U102970,Visit Landing Page,2025-02-09
U102970,Sign Up,2025-02-08
U102970,Verify Email,2025-02-11
U102970,Complete Onboarding,2025-02-11
U102970,Create First Workflow,2025-02-10
U102970,Invite Teammate,2025-02-14
U102970,Start Trial,2025-02-15
U102970,Subscribe,2025-02-11
U104221,Visit Landing Page,2025-02-09
U104221,Sign Up,2025-02-10
U104221,Verify Email,2025-02-10
U104221,Complete Onboarding,2025-02-08
U102737,Visit Landing Page,2025-02-08
U102737,Sign Up,2025-02-09
U102737,Verify Email,2025-02-10
U107707,Visit Landing Page,2025-02-09
U107707,Sign Up,2025-02-09
U107707,Verify Email,2025-02-09
U104070,Visit Landing Page,2025-02-08
U104070,Sign Up,2025-02-09
U104070,Verify Email,2025-02-10
U104070,Complete Onboarding,2025-02-11
U104070,Create First Workflow,2025-02-13
U104070,Invite Teammate,2025-02-08
U104070,Start Trial,2025-02-12
U104070,Subscribe,2025-02-09
U105309,Visit Landing Page,2025-02-09
U105309,Sign Up,2025-02-08
U107365,Visit Landing Page,2025-02-08
U107365,Sign Up,2025-02-09
U107365,Verify Email,2025-02-10
U104796,Visit Landing Page,2025-02-09
U104796,Sign Up,2025-02-10
U102084,Visit Landing Page,2025-02-09
U102084,Sign Up,2025-02-09
U102084,Verify Email,2025-02-08
U101463,Visit Landing Page,2025-02-08
U101463,Sign Up,2025-02-10
U101463,Verify Email,2025-02-08
U101463,Complete Onboarding,2025-02-11
U101463,Create First Workflow,2025-02-13
U102809,Visit Landing Page,2025-02-08
U102809,Sign Up,2025-02-09
U102809,Verify Email,2025-02-10
U102809,Complete Onboarding,2025-02-09
U102809,Create First Workflow,2025-02-11
U102314,Visit Landing Page,2025-02-09
U102314,Sign Up,2025-02-08
U102314,Verify Email,2025-02-10
U103564,Visit Landing Page,2025-02-08
